setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
triviaqa_qwen1.5b,DELTA_h_beyond_SINK_h,PH_SINK,PH_SINK+PH_DELTA,0.7671781861061076,0.7861158567157527,0.01893767060964513,0.008226718259184949,0.0028777437909782324,0.03529952651773786,0.005551377021526999,0.0326478512874332,0.0188,2000.0,0.8646,False,0.0,0.6834,False,0.14164900570621897,0.4464,False,0.5682786339244066,0.2316,False,0.8366900074586758
triviaqa_qwen1.5b,LF_DELTA_beyond_SINK,SINK,SINK(+)DELTA,0.706275185233329,0.7091836734693877,0.002908488236058715,0.0024469296732805863,-0.0019888724813760666,0.007684962016111413,-0.001186856425616156,0.006866886164176959,0.2406,2000.0,0.0018,True,0.9853898282269082,0.0,True,0.9999927180934169,0.0,True,0.9999999999336369,0.0,True,1.0
triviaqa_qwen1.5b,LF_PH_DELTA_beyond_SINK,SINK,SINK(+)PH_DELTA,0.706275185233329,0.7787738389259252,0.07249865369259623,0.00961218512484203,0.053889763304801885,0.09172188503653106,0.05683683740341437,0.08826835547369374,0.0,2000.0,1.0,False,0.0,1.0,False,0.0,1.0,False,0.33704624923856685,1.0,False,0.6609337287333388
triviaqa_qwen1.5b,LF_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)DELTA,0.7666118085086628,0.7668810699894152,0.00026926148075234746,0.001466269438181012,-0.0026075100677700053,0.0031400838725439808,-0.0021408739994939197,0.002683697309362652,0.8638,2000.0,0.0,True,0.999999772302921,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,LF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.7666118085086628,0.7936354478096971,0.02702363930103424,0.005862107893180032,0.01559539804408407,0.03877350455059171,0.017397944891173172,0.036784334011953426,0.0,2000.0,0.999,False,0.0486546467127531,0.9805,False,0.6392584102916512,0.8828,False,0.9227530837574671,0.6346,False,0.9912024825619463
triviaqa_qwen1.5b,LF_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)DELTA,0.8722400698222874,0.8722400698222874,0.0,0.0006845356048320721,-0.0014512034789059213,0.0012289676505036061,-0.0012013273337502294,0.001071360240701923,0.9664,2000.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,LF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8722400698222874,0.8757462721212234,0.0035062022989359454,0.0019018470596848026,-0.0002273783462371475,0.0072335464717911855,0.00032878903624852795,0.006649241923927656,0.0678,2000.0,0.0002,True,0.9996975502763443,0.0,True,0.9999999995685851,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,AUC_DELTA,,DELTA,,0.5976571813929404,,,,,,,,,,,,,,,,,,,,
triviaqa_qwen3b,AUC_PH_DELTA,,PH_DELTA,,0.7813710411083106,,,,,,,,,,,,,,,,,,,,
triviaqa_qwen3b,AUC_PH_SINK+PH_DELTA,,PH_SINK+PH_DELTA,,0.8156076704949555,,,,,,,,,,,,,,,,,,,,
