setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
truthfulqa_tinyllama_sbm2,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.8450641134161012,0.8336496931035567,-0.011414420312544471,0.004466884190826521,-0.02016512631668843,-0.0027039396903919023,-0.01871648821179085,-0.004005683988799879,0.0088,817,0.615,False,0.44738308812916516,0.2048,False,0.9133227390706384,0.0277,True,0.9953820250531951,0.0009,True,0.9999224632095927
truthfulqa_tinyllama_sbm2,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.8370385129942216,0.8447405125777354,0.007701999583513808,0.002229770600076275,0.003310841077530863,0.012000235209868603,0.003956394787030193,0.011341385401107717,0.0002,817,0.1481,False,0.995487411188855,0.0007,True,0.9999996270998874,0.0,True,0.9999999999997606,0.0,True,1.0
truthfulqa_tinyllama_sbp2,TOHA_maxp_vs_toha,TOHA_toha,TOHA_maxp,0.6522249804865698,0.6530729345352507,0.0008479540486808768,0.002125501880635113,-0.0033888573444655983,0.00504131903297279,-0.0026233391112063962,0.004374678833658734,0.676,817,0.0,True,0.9977860207344271,0.0,True,0.9999999377807625,0.0,True,0.9999999999999918,0.0,True,1.0
truthfulqa_tinyllama_sbp2,TOHA_sinkr_vs_toha,TOHA_toha,TOHA_sinkr,0.6522249804865698,0.6104669889691066,-0.04175799151746329,0.00566159807298366,-0.05290446733953663,-0.030789945602099893,-0.05105117837147881,-0.03264608105901375,0.0,817,1.0,False,0.09665122558207129,1.0,False,0.6848984589320457,0.9999,False,0.9409361644372451,0.9982,False,0.9944091669169755
truthfulqa_tinyllama_sbp2,SUP_maxp_vs_toha,SUP_toha,SUP_maxp,0.8477233332684134,0.846505335668453,-0.0012179975999604409,0.0018402105502172553,-0.0048046859199177006,0.0023956200027265466,-0.004244414514696077,0.0017934377944805269,0.5048,817,0.0,True,0.9998489319667014,0.0,True,0.9999999999230205,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama_sbp2,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.8477233332684134,0.8475510457850242,-0.00017228748338926625,0.0022736420627887913,-0.004635319832986049,0.004349172795356859,-0.003928229528876076,0.0035897220778170792,0.952,817,0.0,True,0.994101589948519,0.0,True,0.9999992673051301,0.0,True,0.9999999999991422,0.0,True,1.0
truthfulqa_tinyllama_sbp2,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.8461427828773208,0.8473323155887214,0.0011895327114005427,0.0010895766371174496,-0.0009678062110386493,0.0033184441990803497,-0.0006008338714196426,0.0029528576500886805,0.2778,817,0.0,True,0.9999999999999505,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama_sbp4,TOHA_maxp_vs_toha,TOHA_toha,TOHA_maxp,0.6651255676123502,0.6617442384818326,-0.003381329130517585,0.0025243276072150775,-0.008301372756704641,0.001534257493381908,-0.0075987020010816145,0.0007192627893493375,0.1774,817,0.0039,True,0.9794743227126914,0.0,True,0.9999827126641847,0.0,True,0.9999999996571505,0.0,True,0.9999999999999998
truthfulqa_tinyllama_sbp4,TOHA_sinkr_vs_toha,TOHA_toha,TOHA_sinkr,0.6651255676123502,0.615652093143108,-0.04947347446924222,0.008260857739007194,-0.06590258416243565,-0.0333828722271079,-0.06322973112665525,-0.03595849519617553,0.0,817,1.0,False,0.0,1.0,False,0.13572783416137746,0.9996,False,0.5623705524260085,0.9984,False,0.8328644272033179
truthfulqa_tinyllama_sbp4,SUP_maxp_vs_toha,SUP_toha,SUP_maxp,0.8440738349246205,0.8439944328670584,-7.940205756207241e-05,0.0017812468496620929,-0.0035072862623952983,0.0034129775921400347,-0.0029634945294978784,0.0028256645427864693,0.9706,817,0.0,True,0.999927883058594,0.0,True,0.9999999999876634,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama_sbp4,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.8440738349246205,0.8418910274176803,-0.002182807506940221,0.002176821547017185,-0.006484039437353992,0.0020375991214837364,-0.005784514800992996,0.001367887710509018,0.313,817,0.0002,True,0.9968119623293039,0.0,True,0.9999998445016316,0.0,True,0.999999999999954,0.0,True,1.0
truthfulqa_tinyllama_sbp4,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.8434670833526845,0.8439809494987932,0.0005138661461087102,0.0010189557307651376,-0.0014772528086605312,0.00248093976080499,-0.001158146426383133,0.0021858038109990874,0.6224,817,0.0,True,0.9999999999999998,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
