setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
truthfulqa_qwen3b,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.8924821233009084,0.8954814236639106,0.002999300363002222,0.0013547820980211519,0.0003595190332724624,0.005634662144245046,0.000750499259163906,0.005218213333852676,0.026,817,0.0,True,0.999999990329399,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen3b,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8506207592934115,0.8685955873430123,0.01797482804960082,0.0035831090193874982,0.011053103496836572,0.025131612655789032,0.012081023058057899,0.0238597190365684,0.0,817,0.9889,False,0.7482126076488365,0.7978,False,0.988960782685866,0.2902,False,0.9999174559693411,0.0276,True,0.9999999030380442
truthfulqa_smollm,NLF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8989571363722848,0.8988477712741334,-0.00010936509815140383,9.741020761792373e-05,-0.0003011285579238576,8.090020959150568e-05,-0.0002696673653048709,4.9439016972518957e-05,0.2628,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,NLF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8989571363722848,0.8988567601863102,-0.0001003761859745822,8.725663305253291e-05,-0.00027116551733430416,6.741684132627324e-05,-0.00024569693283327807,4.194825682513059e-05,0.2458,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,NLF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8989571363722848,0.898786347040925,-0.00017078933135983299,0.0003911357548208167,-0.0009978067054288275,0.0005183980559979673,-0.0008524485047692931,0.0004239770243404939,0.6952,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,NLF_TOHA_beyond_NONTOPO,NONTOPO,NONTOPO(+)TOHA,0.8989571363722848,0.9008343208652128,0.0018771844929279524,0.0013817439690379638,-0.0009214384057265767,0.004519962126716692,-0.00043603714817776467,0.004100517012265341,0.1818,817,0.0,True,0.9999999776018393,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.8594628525713532,0.8642359649372499,0.004773112365896615,0.001747685095357935,0.0013603220427602647,0.008214405031393708,0.0019070726259159234,0.007664695597979918,0.0054,817,0.0019,True,0.9999543796978105,0.0,True,0.9999999999960212,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.7195249659544951,0.7383567369649537,0.01883177101045863,0.0036224878238469344,0.011715361601464535,0.025841811625360186,0.012770098084013382,0.024769022410856226,0.0,817,0.9929,False,0.7354409303953646,0.8559,False,0.9874378645098612,0.3781,False,0.9998939055875631,0.0427,True,0.9999998531619168
truthfulqa_tinyllama,NLF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8847007216598326,0.8846572752509779,-4.344640885467488e-05,9.161843936513189e-05,-0.00022771910847962928,0.0001318373785934579,-0.00019925421991962567,0.00010187433800412649,0.6072,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,NLF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8847007216598326,0.884549408304856,-0.00015131335497664544,0.0004119900048153364,-0.0009603154508913692,0.0006502354345914252,-0.0008375418920760935,0.0005258513623445149,0.7046,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,NLF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.8847007216598326,0.8849913631535501,0.0002906414937174917,0.0006429726531403619,-0.0009887803394512673,0.0015415984383263526,-0.0007895261195315417,0.0013483368265244712,0.6552,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,NLF_TOHA_beyond_NONTOPO,NONTOPO,NONTOPO(+)TOHA,0.8847007216598326,0.8849868686974617,0.0002861470376290809,0.0012584817704761812,-0.0021708222907044217,0.0027551764897998533,-0.0017905913056245001,0.002362660658078235,0.834,817,0.0,True,0.9999999997047051,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,NLF_TOHA_beyond_MAXP,MAXP,MAXP(+)TOHA,0.8431314972980828,0.8447285273614996,0.0015970300634168266,0.001208572982156259,-0.0007880654213028387,0.003911712402751132,-0.0004135648677356051,0.0035809578884446747,0.188,817,0.0,True,0.9999999999662872,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_tinyllama,NLF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8064312670321159,0.8123160082038805,0.005884741171764629,0.0016620771468679263,0.0026547253962238004,0.009149214443983315,0.003159602630155689,0.008607033224517538,0.0002,817,0.0082,True,0.9999876725211323,0.0,True,0.9999999999998417,0.0,True,1.0,0.0,True,1.0
