setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
halueval_qwen3b,TOHA_maxp_vs_toha,TOHA_toha,TOHA_maxp,0.967361,0.982031,0.01466999999999996,0.00323033954309098,0.008447825000000011,0.021136075000000042,0.00943479999999997,0.020016000000000034,0.0,1000,0.9284,False,0.8531633777740533,0.4591,False,0.9972879563978556,0.0507,False,0.9999945440639679,0.0009,True,0.9999999989006265
halueval_qwen3b,TOHA_sinkr_vs_toha,TOHA_toha,TOHA_sinkr,0.967361,0.960852,-0.006508999999999987,0.0022334186151322733,-0.010954025000000017,-0.002118949999999984,-0.010162150000000009,-0.0028529999999999944,0.003,1000,0.0576,False,0.9953827049382693,0.0,True,0.9999996049088873,0.0,True,0.9999999999997329,0.0,True,1.0
halueval_qwen3b,SUP_maxp_vs_toha,SUP_toha,SUP_maxp,0.999053,0.99933,0.00027700000000008274,0.0003710423716345081,-0.0003130000000000077,0.0011100000000000554,-0.00023499999999998522,0.0009620500000000135,0.5086,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.999053,0.999574,0.0005209999999999937,0.00042240876137636054,-0.00011099999999997501,0.001471049999999998,-7.900000000005125e-05,0.0013010499999999918,0.2574,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,LF_toha_beyond_maxp,SUP_maxp,SUP_maxp(+)SUP_toha,0.999287,0.99921,-7.699999999999374e-05,0.0001712582040753375,-0.0004450500000000273,0.0002289999999999237,-0.0003790000000000182,0.00018504999999998588,0.682,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,LF_toha_beyond_nontopo,NONTOPO,NONTOPO(+)SUP_toha,0.999768,0.999679,-8.900000000000574e-05,0.00014826496386078524,-0.00040600000000001746,0.00017500000000003624,-0.0003509999999999902,0.00013300000000004975,0.5726,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,TOHA_maxp_vs_toha,TOHA_toha,TOHA_maxp,0.970088,0.98788,0.01779200000000003,0.0035449060148423917,0.011075600000000083,0.025064099999999975,0.012095999999999996,0.02376800000000001,0.0,500,0.9881,False,0.7604433372878803,0.7858,False,0.9903063595570363,0.2523,False,0.9999358618590874,0.026,True,0.9999999360964211
halueval_qwen1.5b,TOHA_sinkr_vs_toha,TOHA_toha,TOHA_sinkr,0.970088,0.972356,0.0022680000000000478,0.0025818459703088096,-0.0027279999999999527,0.007428199999999987,-0.0019322000000000393,0.0065839999999999285,0.3794,500,0.0019,True,0.9741424237840255,0.0001,True,0.9999688569632921,0.0,True,0.999999998949499,0.0,True,0.9999999999999991
halueval_qwen1.5b,SUP_maxp_vs_toha,SUP_toha,SUP_maxp,0.998972,0.999268,0.000296000000000074,0.0003955496182678471,-0.00042799999999998395,0.0011240000000000139,-0.00031199999999997896,0.0009719999999999729,0.4566,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,SUP_sinkr_vs_toha,SUP_toha,SUP_sinkr,0.998972,0.998508,-0.00046400000000001995,0.0007472114616678731,-0.0021641000000000546,0.0007559999999999789,-0.0018360000000000598,0.0005800000000000249,0.5744,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
