setting,example,layer,head,ours,native,abs_diff
truthfulqa_mistral,4,28,9,0.137451171875,0.137451171875,0.0
truthfulqa_mistral,4,28,10,0.3857421875,0.3857421875,0.0
truthfulqa_mistral,4,28,11,0.304443359375,0.304443359375,0.0
truthfulqa_mistral,4,28,12,0.27197265625,0.27197265625,0.0
truthfulqa_mistral,4,28,13,0.52313232421875,0.52313232421875,0.0
truthfulqa_mistral,4,28,14,0.7476806640625,0.7476806640625,0.0
truthfulqa_mistral,4,28,15,0.3077392578125,0.3077392578125,0.0
truthfulqa_mistral,4,28,16,0.08154296875,0.08154296875,0.0
truthfulqa_mistral,4,28,17,0.238037109375,0.238037109375,0.0
truthfulqa_mistral,4,28,18,0.043701171875,0.043701171875,0.0
truthfulqa_mistral,4,28,19,0.1533203125,0.1533203125,0.0
truthfulqa_mistral,4,28,20,0.2628173828125,0.2628173828125,0.0
truthfulqa_mistral,4,28,21,0.22119140625,0.22119140625,0.0
truthfulqa_mistral,4,28,22,0.11083984375,0.11083984375,0.0
truthfulqa_mistral,4,28,23,0.1112060546875,0.1112060546875,0.0
truthfulqa_mistral,4,28,24,0.2119140625,0.2119140625,0.0
truthfulqa_mistral,4,28,25,0.064208984375,0.064208984375,0.0
truthfulqa_mistral,4,28,26,0.085205078125,0.085205078125,0.0
truthfulqa_mistral,4,28,27,0.509765625,0.509765625,0.0
truthfulqa_mistral,4,28,28,0.2139892578125,0.2139892578125,0.0
truthfulqa_mistral,4,28,29,0.09765625,0.09765625,0.0
truthfulqa_mistral,4,28,30,0.2647705078125,0.2647705078125,0.0
truthfulqa_mistral,4,28,31,0.1123046875,0.1123046875,0.0
truthfulqa_mistral,4,29,0,0.4949951171875,0.4949951171875,0.0
truthfulqa_mistral,4,29,1,0.076416015625,0.076416015625,0.0
truthfulqa_mistral,4,29,2,0.48333740234375,0.48333740234375,0.0
truthfulqa_mistral,4,29,3,0.113525390625,0.113525390625,0.0
truthfulqa_mistral,4,29,4,0.291015625,0.291015625,0.0
truthfulqa_mistral,4,29,5,0.03955078125,0.03955078125,0.0
truthfulqa_mistral,4,29,6,0.3572998046875,0.3572998046875,0.0
truthfulqa_mistral,4,29,7,0.105224609375,0.105224609375,0.0
truthfulqa_mistral,4,29,8,0.3013916015625,0.3013916015625,0.0
truthfulqa_mistral,4,29,9,0.05859375,0.05859375,0.0
truthfulqa_mistral,4,29,10,0.060302734375,0.060302734375,0.0
truthfulqa_mistral,4,29,11,0.217529296875,0.217529296875,0.0
truthfulqa_mistral,4,29,12,0.4515380859375,0.4515380859375,0.0
truthfulqa_mistral,4,29,13,0.675140380859375,0.675140380859375,0.0
truthfulqa_mistral,4,29,14,0.14697265625,0.14697265625,0.0
truthfulqa_mistral,4,29,15,0.2567138671875,0.2567138671875,0.0
truthfulqa_mistral,4,29,16,0.14794921875,0.14794921875,0.0
truthfulqa_mistral,4,29,17,0.1492919921875,0.1492919921875,0.0
truthfulqa_mistral,4,29,18,0.233154296875,0.233154296875,0.0
truthfulqa_mistral,4,29,19,0.1993408203125,0.1993408203125,0.0
truthfulqa_mistral,4,29,20,0.0771484375,0.0771484375,0.0
truthfulqa_mistral,4,29,21,0.24755859375,0.24755859375,0.0
truthfulqa_mistral,4,29,22,0.06591796875,0.06591796875,0.0
truthfulqa_mistral,4,29,23,0.3597412109375,0.3597412109375,0.0
truthfulqa_mistral,4,29,24,0.1072998046875,0.1072998046875,0.0
truthfulqa_mistral,4,29,25,0.2371826171875,0.2371826171875,0.0
truthfulqa_mistral,4,29,26,0.175537109375,0.175537109375,0.0
truthfulqa_mistral,4,29,27,0.2122802734375,0.2122802734375,0.0
truthfulqa_mistral,4,29,28,0.42779541015625,0.42779541015625,0.0
truthfulqa_mistral,4,29,29,0.221435546875,0.221435546875,0.0
truthfulqa_mistral,4,29,30,0.1209716796875,0.1209716796875,0.0
truthfulqa_mistral,4,29,31,0.075927734375,0.075927734375,0.0
truthfulqa_mistral,4,30,0,0.1922607421875,0.1922607421875,0.0
truthfulqa_mistral,4,30,1,0.093017578125,0.093017578125,0.0
truthfulqa_mistral,4,30,2,0.056884765625,0.056884765625,0.0
truthfulqa_mistral,4,30,3,0.05517578125,0.05517578125,0.0
truthfulqa_mistral,4,30,4,0.0322265625,0.0322265625,0.0
truthfulqa_mistral,4,30,5,0.42333984375,0.42333984375,0.0
truthfulqa_mistral,4,30,6,0.174560546875,0.174560546875,0.0
truthfulqa_mistral,4,30,7,0.143798828125,0.143798828125,0.0
truthfulqa_mistral,4,30,8,0.049560546875,0.049560546875,0.0
truthfulqa_mistral,4,30,9,0.8395156860351562,0.8395156860351562,0.0
truthfulqa_mistral,4,30,10,0.3857421875,0.3857421875,0.0
truthfulqa_mistral,4,30,11,0.314697265625,0.314697265625,0.0
truthfulqa_mistral,4,30,12,0.242431640625,0.242431640625,0.0
truthfulqa_mistral,4,30,13,0.122802734375,0.122802734375,0.0
truthfulqa_mistral,4,30,14,0.476806640625,0.476806640625,0.0
truthfulqa_mistral,4,30,15,0.72467041015625,0.72467041015625,0.0
truthfulqa_mistral,4,30,16,0.444183349609375,0.444183349609375,0.0
truthfulqa_mistral,4,30,17,0.31622314453125,0.31622314453125,0.0
truthfulqa_mistral,4,30,18,0.2548828125,0.2548828125,0.0
truthfulqa_mistral,4,30,19,0.72222900390625,0.72222900390625,0.0
truthfulqa_mistral,4,30,20,0.50897216796875,0.50897216796875,0.0
truthfulqa_mistral,4,30,21,0.2794189453125,0.2794189453125,0.0
truthfulqa_mistral,4,30,22,0.2728271484375,0.2728271484375,0.0
truthfulqa_mistral,4,30,23,0.3955078125,0.3955078125,0.0
truthfulqa_mistral,4,30,24,0.270751953125,0.270751953125,0.0
truthfulqa_mistral,4,30,25,0.64080810546875,0.64080810546875,0.0
truthfulqa_mistral,4,30,26,0.161865234375,0.161865234375,0.0
truthfulqa_mistral,4,30,27,0.2332763671875,0.2332763671875,0.0
truthfulqa_mistral,4,30,28,0.56500244140625,0.56500244140625,0.0
truthfulqa_mistral,4,30,29,0.2950439453125,0.2950439453125,0.0
truthfulqa_mistral,4,30,30,0.178466796875,0.178466796875,0.0
truthfulqa_mistral,4,30,31,0.3994140625,0.3994140625,0.0
truthfulqa_mistral,4,31,0,0.61419677734375,0.61419677734375,0.0
truthfulqa_mistral,4,31,1,0.59967041015625,0.59967041015625,0.0
truthfulqa_mistral,4,31,2,0.3819580078125,0.3819580078125,0.0
truthfulqa_mistral,4,31,3,0.4822998046875,0.4822998046875,0.0
truthfulqa_mistral,4,31,4,0.15478515625,0.15478515625,0.0
truthfulqa_mistral,4,31,5,0.307373046875,0.307373046875,0.0
truthfulqa_mistral,4,31,6,0.061767578125,0.061767578125,0.0
truthfulqa_mistral,4,31,7,0.50823974609375,0.50823974609375,0.0
truthfulqa_mistral,4,31,8,0.9064102172851562,0.9064102172851562,0.0
truthfulqa_mistral,4,31,9,0.53045654296875,0.53045654296875,0.0
truthfulqa_mistral,4,31,10,0.444580078125,0.444580078125,0.0
truthfulqa_mistral,4,31,11,0.4405517578125,0.4405517578125,0.0
truthfulqa_mistral,4,31,12,0.57733154296875,0.57733154296875,0.0
truthfulqa_mistral,4,31,13,0.6223297119140625,0.6223297119140625,0.0
truthfulqa_mistral,4,31,14,0.069580078125,0.069580078125,0.0
truthfulqa_mistral,4,31,15,0.1822509765625,0.1822509765625,0.0
truthfulqa_mistral,4,31,16,0.11962890625,0.11962890625,0.0
truthfulqa_mistral,4,31,17,0.044677734375,0.044677734375,0.0
truthfulqa_mistral,4,31,18,0.066650390625,0.066650390625,0.0
truthfulqa_mistral,4,31,19,0.046142578125,0.046142578125,0.0
truthfulqa_mistral,4,31,20,0.49102783203125,0.49102783203125,0.0
truthfulqa_mistral,4,31,21,0.198974609375,0.198974609375,0.0
truthfulqa_mistral,4,31,22,0.6822280883789062,0.6822280883789062,0.0
truthfulqa_mistral,4,31,23,0.7242431640625,0.7242431640625,0.0
truthfulqa_mistral,4,31,24,0.53887939453125,0.53887939453125,0.0
truthfulqa_mistral,4,31,25,0.335845947265625,0.335845947265625,0.0
truthfulqa_mistral,4,31,26,0.6916961669921875,0.6916961669921875,0.0
truthfulqa_mistral,4,31,27,0.1724853515625,0.1724853515625,0.0
truthfulqa_mistral,4,31,28,0.275634765625,0.275634765625,0.0
truthfulqa_mistral,4,31,29,0.107421875,0.107421875,0.0
truthfulqa_mistral,4,31,30,0.2125244140625,0.2125244140625,0.0
truthfulqa_mistral,4,31,31,0.08740234375,0.08740234375,0.0
truthfulqa_mistral,5,0,0,0.0673828125,0.0673828125,0.0
truthfulqa_mistral,5,0,1,0.125,0.125,0.0
truthfulqa_mistral,5,0,2,0.08203125,0.08203125,0.0
truthfulqa_mistral,5,0,3,0.1438802083333333,0.1438802083333333,0.0
truthfulqa_mistral,5,0,4,0.0061848958333333,0.0061848958333333,0.0
truthfulqa_mistral,5,0,5,0.0071614583333333,0.0071614583333333,0.0
truthfulqa_mistral,5,0,6,0.0084635416666666,0.0084635416666666,0.0
truthfulqa_mistral,5,0,7,0.0130208333333333,0.0130208333333333,0.0
truthfulqa_mistral,5,0,8,0.0891927083333333,0.0891927083333333,0.0
truthfulqa_mistral,5,0,9,0.0550130208333333,0.0550130208333333,0.0
truthfulqa_mistral,5,0,10,0.376953125,0.376953125,0.0
truthfulqa_mistral,5,0,11,0.033203125,0.033203125,0.0
truthfulqa_mistral,5,0,12,0.015625,0.015625,0.0
truthfulqa_mistral,5,0,13,0.0149739583333333,0.0149739583333333,0.0
truthfulqa_mistral,5,0,14,0.017578125,0.017578125,0.0
truthfulqa_mistral,5,0,15,0.01171875,0.01171875,0.0
truthfulqa_mistral,5,0,16,0.8687337239583334,0.8687337239583334,0.0
truthfulqa_mistral,5,0,17,0.6275227864583334,0.6275227864583334,0.0
truthfulqa_mistral,5,0,18,0.8827311197916666,0.8827311197916666,0.0
truthfulqa_mistral,5,0,19,0.9208984375,0.9208984375,0.0
truthfulqa_mistral,5,0,20,0.0517578125,0.0517578125,0.0
truthfulqa_mistral,5,0,21,0.0068359375,0.0068359375,0.0
truthfulqa_mistral,5,0,22,0.15576171875,0.15576171875,0.0
truthfulqa_mistral,5,0,23,0.0149739583333333,0.0149739583333333,0.0
truthfulqa_mistral,5,0,24,0.3497721354166667,0.3497721354166667,0.0
truthfulqa_mistral,5,0,25,0.2478841145833333,0.2478841145833333,0.0
truthfulqa_mistral,5,0,26,0.7344563802083334,0.7344563802083334,0.0
truthfulqa_mistral,5,0,27,0.5384114583333334,0.5384114583333334,0.0
truthfulqa_mistral,5,0,28,0.29931640625,0.29931640625,0.0
truthfulqa_mistral,5,0,29,0.251953125,0.251953125,0.0
truthfulqa_mistral,5,0,30,0.7128092447916666,0.7128092447916666,0.0
truthfulqa_mistral,5,0,31,0.637939453125,0.637939453125,0.0
truthfulqa_mistral,5,1,0,0.36376953125,0.36376953125,0.0
truthfulqa_mistral,5,1,1,0.1103515625,0.1103515625,0.0
truthfulqa_mistral,5,1,2,0.2060546875,0.2060546875,0.0
truthfulqa_mistral,5,1,3,0.1123046875,0.1123046875,0.0
truthfulqa_mistral,5,1,4,0.3001302083333333,0.3001302083333333,0.0
truthfulqa_mistral,5,1,5,0.0576171875,0.0576171875,0.0
truthfulqa_mistral,5,1,6,0.3046875,0.3046875,0.0
truthfulqa_mistral,5,1,7,0.4373372395833333,0.4373372395833333,0.0
truthfulqa_mistral,5,1,8,0.27392578125,0.27392578125,0.0
truthfulqa_mistral,5,1,9,0.2102864583333333,0.2102864583333333,0.0
truthfulqa_mistral,5,1,10,0.1126302083333333,0.1126302083333333,0.0
truthfulqa_mistral,5,1,11,0.2311197916666666,0.2311197916666666,0.0
truthfulqa_mistral,5,1,12,0.22900390625,0.22900390625,0.0
truthfulqa_mistral,5,1,13,0.3466796875,0.3466796875,0.0
truthfulqa_mistral,5,1,14,0.2120768229166666,0.2120768229166666,0.0
truthfulqa_mistral,5,1,15,0.0895182291666666,0.0895182291666666,0.0
truthfulqa_mistral,5,1,16,0.38525390625,0.38525390625,0.0
truthfulqa_mistral,5,1,17,0.0745442708333333,0.0745442708333333,0.0
truthfulqa_mistral,5,1,18,0.0325520833333333,0.0325520833333333,0.0
truthfulqa_mistral,5,1,19,0.1712239583333333,0.1712239583333333,0.0
truthfulqa_mistral,5,1,20,0.2731119791666667,0.2731119791666667,0.0
truthfulqa_mistral,5,1,21,0.1087239583333333,0.1087239583333333,0.0
truthfulqa_mistral,5,1,22,0.1497395833333333,0.1497395833333333,0.0
truthfulqa_mistral,5,1,23,0.2765299479166667,0.2765299479166667,0.0
truthfulqa_mistral,5,1,24,0.068359375,0.068359375,0.0
truthfulqa_mistral,5,1,25,0.1302083333333333,0.1302083333333333,0.0
truthfulqa_mistral,5,1,26,0.1455078125,0.1455078125,0.0
truthfulqa_mistral,5,1,27,0.23486328125,0.23486328125,0.0
truthfulqa_mistral,5,1,28,0.51171875,0.51171875,0.0
truthfulqa_mistral,5,1,29,0.166015625,0.166015625,0.0
truthfulqa_mistral,5,1,30,0.5187174479166666,0.5187174479166666,0.0
truthfulqa_mistral,5,1,31,0.0693359375,0.0693359375,0.0
truthfulqa_mistral,5,2,0,0.193359375,0.193359375,0.0
truthfulqa_mistral,5,2,1,0.1279296875,0.1279296875,0.0
truthfulqa_mistral,5,2,2,0.2145182291666666,0.2145182291666666,0.0
truthfulqa_mistral,5,2,3,0.2080078125,0.2080078125,0.0
truthfulqa_mistral,5,2,4,0.0660807291666666,0.0660807291666666,0.0
truthfulqa_mistral,5,2,5,0.125,0.125,0.0
truthfulqa_mistral,5,2,6,0.1438802083333333,0.1438802083333333,0.0
truthfulqa_mistral,5,2,7,0.1373697916666666,0.1373697916666666,0.0
truthfulqa_mistral,5,2,8,0.0914713541666666,0.0914713541666666,0.0
truthfulqa_mistral,5,2,9,0.1123046875,0.1123046875,0.0
truthfulqa_mistral,5,2,10,0.0784505208333333,0.0784505208333333,0.0
truthfulqa_mistral,5,2,11,0.1119791666666666,0.1119791666666666,0.0
truthfulqa_mistral,5,2,12,0.0706380208333333,0.0706380208333333,0.0
truthfulqa_mistral,5,2,13,0.1946614583333333,0.1946614583333333,0.0
truthfulqa_mistral,5,2,14,0.0595703125,0.0595703125,0.0
truthfulqa_mistral,5,2,15,0.0553385416666666,0.0553385416666666,0.0
truthfulqa_mistral,5,2,16,0.0361328125,0.0361328125,0.0
truthfulqa_mistral,5,2,17,0.0856119791666666,0.0856119791666666,0.0
truthfulqa_mistral,5,2,18,0.1923828125,0.1923828125,0.0
truthfulqa_mistral,5,2,19,0.29833984375,0.29833984375,0.0
truthfulqa_mistral,5,2,20,0.0110677083333333,0.0110677083333333,0.0
truthfulqa_mistral,5,2,21,0.1764322916666666,0.1764322916666666,0.0
truthfulqa_mistral,5,2,22,0.21875,0.21875,0.0
truthfulqa_mistral,5,2,23,0.0673828125,0.0673828125,0.0
truthfulqa_mistral,5,2,24,0.0908203125,0.0908203125,0.0
truthfulqa_mistral,5,2,25,0.05078125,0.05078125,0.0
truthfulqa_mistral,5,2,26,0.0673828125,0.0673828125,0.0
truthfulqa_mistral,5,2,27,0.1009114583333333,0.1009114583333333,0.0
truthfulqa_mistral,5,2,28,0.1988932291666666,0.1988932291666666,0.0
truthfulqa_mistral,5,2,29,0.1155598958333333,0.1155598958333333,0.0
truthfulqa_mistral,5,2,30,0.0699869791666666,0.0699869791666666,0.0
truthfulqa_mistral,5,2,31,0.1028645833333333,0.1028645833333333,0.0
truthfulqa_mistral,5,3,0,0.0699869791666666,0.0699869791666666,0.0
truthfulqa_mistral,5,3,1,0.0442708333333333,0.0442708333333333,0.0
truthfulqa_mistral,5,3,2,0.1305338541666666,0.1305338541666666,0.0
truthfulqa_mistral,5,3,3,0.1715494791666666,0.1715494791666666,0.0
truthfulqa_mistral,5,3,4,0.1123046875,0.1123046875,0.0
truthfulqa_mistral,5,3,5,0.1839192708333333,0.1839192708333333,0.0
truthfulqa_mistral,5,3,6,0.1935221354166666,0.1935221354166666,0.0
truthfulqa_mistral,5,3,7,0.130859375,0.130859375,0.0
truthfulqa_mistral,5,3,8,0.1765950520833333,0.1765950520833333,0.0
truthfulqa_mistral,5,3,9,0.0628255208333333,0.0628255208333333,0.0
truthfulqa_mistral,5,3,10,0.0328776041666666,0.0328776041666666,0.0
truthfulqa_mistral,5,3,11,0.1162109375,0.1162109375,0.0
truthfulqa_mistral,5,3,12,0.083984375,0.083984375,0.0
truthfulqa_mistral,5,3,13,0.1298828125,0.1298828125,0.0
truthfulqa_mistral,5,3,14,0.0826822916666666,0.0826822916666666,0.0
truthfulqa_mistral,5,3,15,0.169921875,0.169921875,0.0
truthfulqa_mistral,5,3,16,0.1194661458333333,0.1194661458333333,0.0
truthfulqa_mistral,5,3,17,0.0205078125,0.0205078125,0.0
truthfulqa_mistral,5,3,18,0.3024088541666667,0.3024088541666667,0.0
truthfulqa_mistral,5,3,19,0.1751302083333333,0.1751302083333333,0.0
truthfulqa_mistral,5,3,20,0.2229817708333333,0.2229817708333333,0.0
truthfulqa_mistral,5,3,21,0.1360677083333333,0.1360677083333333,0.0
truthfulqa_mistral,5,3,22,0.2281901041666666,0.2281901041666666,0.0
truthfulqa_mistral,5,3,23,0.1474609375,0.1474609375,0.0
truthfulqa_mistral,5,3,24,0.1448567708333333,0.1448567708333333,0.0
truthfulqa_mistral,5,3,25,0.1803385416666666,0.1803385416666666,0.0
truthfulqa_mistral,5,3,26,0.1438802083333333,0.1438802083333333,0.0
truthfulqa_mistral,5,3,27,0.0732421875,0.0732421875,0.0
truthfulqa_mistral,5,3,28,0.126953125,0.126953125,0.0
truthfulqa_mistral,5,3,29,0.0367838541666666,0.0367838541666666,0.0
truthfulqa_mistral,5,3,30,0.1507161458333333,0.1507161458333333,0.0
truthfulqa_mistral,5,3,31,0.0989583333333333,0.0989583333333333,0.0
truthfulqa_mistral,5,4,0,0.0455729166666666,0.0455729166666666,0.0
truthfulqa_mistral,5,4,1,0.1455078125,0.1455078125,0.0
truthfulqa_mistral,5,4,2,0.3702799479166667,0.3702799479166667,0.0
truthfulqa_mistral,5,4,3,0.1438802083333333,0.1438802083333333,0.0
truthfulqa_mistral,5,4,4,0.0699869791666666,0.0699869791666666,0.0
truthfulqa_mistral,5,4,5,0.0530598958333333,0.0530598958333333,0.0
truthfulqa_mistral,5,4,6,0.1149088541666666,0.1149088541666666,0.0
truthfulqa_mistral,5,4,7,0.09765625,0.09765625,0.0
truthfulqa_mistral,5,4,8,0.0673828125,0.0673828125,0.0
truthfulqa_mistral,5,4,9,0.083984375,0.083984375,0.0
truthfulqa_mistral,5,4,10,0.0719401041666666,0.0719401041666666,0.0
truthfulqa_mistral,5,4,11,0.1263020833333333,0.1263020833333333,0.0
truthfulqa_mistral,5,4,12,0.16259765625,0.16259765625,0.0
truthfulqa_mistral,5,4,13,0.1175130208333333,0.1175130208333333,0.0
truthfulqa_mistral,5,4,14,0.0751953125,0.0751953125,0.0
truthfulqa_mistral,5,4,15,0.0260416666666666,0.0260416666666666,0.0
truthfulqa_mistral,5,4,16,0.0872395833333333,0.0872395833333333,0.0
truthfulqa_mistral,5,4,17,0.072265625,0.072265625,0.0
truthfulqa_mistral,5,4,18,0.1123046875,0.1123046875,0.0
truthfulqa_mistral,5,4,19,0.1935221354166666,0.1935221354166666,0.0
truthfulqa_mistral,5,4,20,0.2386067708333333,0.2386067708333333,0.0
truthfulqa_mistral,5,4,21,0.0491536458333333,0.0491536458333333,0.0
truthfulqa_mistral,5,4,22,0.2190755208333333,0.2190755208333333,0.0
truthfulqa_mistral,5,4,23,0.0885416666666666,0.0885416666666666,0.0
truthfulqa_mistral,5,4,24,0.1669921875,0.1669921875,0.0
truthfulqa_mistral,5,4,25,0.072265625,0.072265625,0.0
truthfulqa_mistral,5,4,26,0.0846354166666666,0.0846354166666666,0.0
truthfulqa_mistral,5,4,27,0.04296875,0.04296875,0.0
truthfulqa_mistral,5,4,28,0.1848958333333333,0.1848958333333333,0.0
truthfulqa_mistral,5,4,29,0.2648111979166667,0.2648111979166667,0.0
truthfulqa_mistral,5,4,30,0.0514322916666666,0.0514322916666666,0.0
truthfulqa_mistral,5,4,31,0.2145182291666666,0.2145182291666666,0.0
truthfulqa_mistral,5,5,0,0.1627604166666666,0.1627604166666666,0.0
truthfulqa_mistral,5,5,1,0.1925455729166666,0.1925455729166666,0.0
truthfulqa_mistral,5,5,2,0.0875651041666666,0.0875651041666666,0.0
truthfulqa_mistral,5,5,3,0.0641276041666666,0.0641276041666666,0.0
truthfulqa_mistral,5,5,4,0.234375,0.234375,0.0
truthfulqa_mistral,5,5,5,0.0755208333333333,0.0755208333333333,0.0
truthfulqa_mistral,5,5,6,0.0771484375,0.0771484375,0.0
truthfulqa_mistral,5,5,7,0.2550455729166667,0.2550455729166667,0.0
truthfulqa_mistral,5,5,8,0.0325520833333333,0.0325520833333333,0.0
truthfulqa_mistral,5,5,9,0.0764973958333333,0.0764973958333333,0.0
truthfulqa_mistral,5,5,10,0.0169270833333333,0.0169270833333333,0.0
truthfulqa_mistral,5,5,11,0.046875,0.046875,0.0
truthfulqa_mistral,5,5,12,0.2669270833333333,0.2669270833333333,0.0
truthfulqa_mistral,5,5,13,0.1728515625,0.1728515625,0.0
truthfulqa_mistral,5,5,14,0.5638020833333334,0.5638020833333334,0.0
truthfulqa_mistral,5,5,15,0.138671875,0.138671875,0.0
truthfulqa_mistral,5,5,16,0.1748046875,0.1748046875,0.0
truthfulqa_mistral,5,5,17,0.1100260416666666,0.1100260416666666,0.0
truthfulqa_mistral,5,5,18,0.1119791666666666,0.1119791666666666,0.0
truthfulqa_mistral,5,5,19,0.0872395833333333,0.0872395833333333,0.0
truthfulqa_mistral,5,5,20,0.425537109375,0.425537109375,0.0
truthfulqa_mistral,5,5,21,0.0537109375,0.0537109375,0.0
truthfulqa_mistral,5,5,22,0.0677083333333333,0.0677083333333333,0.0
truthfulqa_mistral,5,5,23,0.2752278645833333,0.2752278645833333,0.0
truthfulqa_mistral,5,5,24,0.2154947916666666,0.2154947916666666,0.0
truthfulqa_mistral,5,5,25,0.3068033854166667,0.3068033854166667,0.0
truthfulqa_mistral,5,5,26,0.4251302083333333,0.4251302083333333,0.0
truthfulqa_mistral,5,5,27,0.3800455729166667,0.3800455729166667,0.0
truthfulqa_mistral,5,5,28,0.20556640625,0.20556640625,0.0
truthfulqa_mistral,5,5,29,0.4016927083333333,0.4016927083333333,0.0
truthfulqa_mistral,5,5,30,0.1292317708333333,0.1292317708333333,0.0
truthfulqa_mistral,5,5,31,0.2220052083333333,0.2220052083333333,0.0
truthfulqa_mistral,5,6,0,0.111328125,0.111328125,0.0
truthfulqa_mistral,5,6,1,0.0598958333333333,0.0598958333333333,0.0
truthfulqa_mistral,5,6,2,0.1061197916666666,0.1061197916666666,0.0
truthfulqa_mistral,5,6,3,0.1451822916666666,0.1451822916666666,0.0
truthfulqa_mistral,5,6,4,0.2828776041666667,0.2828776041666667,0.0
truthfulqa_mistral,5,6,5,0.0927734375,0.0927734375,0.0
truthfulqa_mistral,5,6,6,0.18798828125,0.18798828125,0.0
truthfulqa_mistral,5,6,7,0.2662760416666667,0.2662760416666667,0.0
truthfulqa_mistral,5,6,8,0.2141927083333333,0.2141927083333333,0.0
truthfulqa_mistral,5,6,9,0.23583984375,0.23583984375,0.0
truthfulqa_mistral,5,6,10,0.3741861979166667,0.3741861979166667,0.0
truthfulqa_mistral,5,6,11,0.2810872395833333,0.2810872395833333,0.0
truthfulqa_mistral,5,6,12,0.2381184895833333,0.2381184895833333,0.0
truthfulqa_mistral,5,6,13,0.1630859375,0.1630859375,0.0
truthfulqa_mistral,5,6,14,0.1956380208333333,0.1956380208333333,0.0
truthfulqa_mistral,5,6,15,0.1520182291666666,0.1520182291666666,0.0
truthfulqa_mistral,5,6,16,0.1022135416666666,0.1022135416666666,0.0
truthfulqa_mistral,5,6,17,0.0244140625,0.0244140625,0.0
truthfulqa_mistral,5,6,18,0.0218098958333333,0.0218098958333333,0.0
truthfulqa_mistral,5,6,19,0.3330078125,0.3330078125,0.0
truthfulqa_mistral,5,6,20,0.0963541666666666,0.0963541666666666,0.0
truthfulqa_mistral,5,6,21,0.42431640625,0.42431640625,0.0
truthfulqa_mistral,5,6,22,0.4596354166666667,0.4596354166666667,0.0
truthfulqa_mistral,5,6,23,0.2428385416666666,0.2428385416666666,0.0
truthfulqa_mistral,5,6,24,0.2024739583333333,0.2024739583333333,0.0
truthfulqa_mistral,5,6,25,0.0638020833333333,0.0638020833333333,0.0
truthfulqa_mistral,5,6,26,0.0403645833333333,0.0403645833333333,0.0
truthfulqa_mistral,5,6,27,0.1279296875,0.1279296875,0.0
truthfulqa_mistral,5,6,28,0.2418619791666666,0.2418619791666666,0.0
truthfulqa_mistral,5,6,29,0.43310546875,0.43310546875,0.0
truthfulqa_mistral,5,6,30,0.418212890625,0.418212890625,0.0
truthfulqa_mistral,5,6,31,0.2776692708333333,0.2776692708333333,0.0
truthfulqa_mistral,5,7,0,0.2255859375,0.2255859375,0.0
truthfulqa_mistral,5,7,1,0.2034505208333333,0.2034505208333333,0.0
truthfulqa_mistral,5,7,2,0.4244791666666667,0.4244791666666667,0.0
truthfulqa_mistral,5,7,3,0.2913411458333333,0.2913411458333333,0.0
truthfulqa_mistral,5,7,4,0.5234375,0.5234375,0.0
truthfulqa_mistral,5,7,5,0.5875651041666666,0.5875651041666666,0.0
truthfulqa_mistral,5,7,6,0.3907877604166667,0.3907877604166667,0.0
truthfulqa_mistral,5,7,7,0.19287109375,0.19287109375,0.0
truthfulqa_mistral,5,7,8,0.39208984375,0.39208984375,0.0
truthfulqa_mistral,5,7,9,0.1790364583333333,0.1790364583333333,0.0
truthfulqa_mistral,5,7,10,0.4287109375,0.4287109375,0.0
truthfulqa_mistral,5,7,11,0.2696940104166667,0.2696940104166667,0.0
truthfulqa_mistral,5,7,12,0.4454752604166667,0.4454752604166667,0.0
truthfulqa_mistral,5,7,13,0.5802408854166666,0.5802408854166666,0.0
truthfulqa_mistral,5,7,14,0.1819661458333333,0.1819661458333333,0.0
truthfulqa_mistral,5,7,15,0.2542317708333333,0.2542317708333333,0.0
truthfulqa_mistral,5,7,16,0.0013020833333333,0.0013020833333333,0.0
truthfulqa_mistral,5,7,17,0.18603515625,0.18603515625,0.0
truthfulqa_mistral,5,7,18,0.1925455729166666,0.1925455729166666,0.0
truthfulqa_mistral,5,7,19,0.2633463541666667,0.2633463541666667,0.0
truthfulqa_mistral,5,7,20,0.3271484375,0.3271484375,0.0
truthfulqa_mistral,5,7,21,0.30859375,0.30859375,0.0
truthfulqa_mistral,5,7,22,0.21923828125,0.21923828125,0.0
truthfulqa_mistral,5,7,23,0.0426432291666666,0.0426432291666666,0.0
truthfulqa_mistral,5,7,24,0.2506510416666667,0.2506510416666667,0.0
truthfulqa_mistral,5,7,25,0.1175130208333333,0.1175130208333333,0.0
truthfulqa_mistral,5,7,26,0.1588541666666666,0.1588541666666666,0.0
truthfulqa_mistral,5,7,27,0.0413411458333333,0.0413411458333333,0.0
truthfulqa_mistral,5,7,28,0.2685546875,0.2685546875,0.0
truthfulqa_mistral,5,7,29,0.216796875,0.216796875,0.0
truthfulqa_mistral,5,7,30,0.2630208333333333,0.2630208333333333,0.0
truthfulqa_mistral,5,7,31,0.2451171875,0.2451171875,0.0
truthfulqa_mistral,5,8,0,0.2858072916666667,0.2858072916666667,0.0
truthfulqa_mistral,5,8,1,0.1402994791666666,0.1402994791666666,0.0
truthfulqa_mistral,5,8,2,0.3107096354166667,0.3107096354166667,0.0
truthfulqa_mistral,5,8,3,0.2928059895833333,0.2928059895833333,0.0
